SAFE: 0, 7 6 9 6 7
SAFE: 0, 61 58 60 63 61 63 62
SAFE: 0, 52 49 52 55 56 54 56 56
SAFE: 0, 77 76 77 79 76 78 82
SAFE: 0, 72 69 66 67 74
SAFE: 0, 35 34 35 37 37 38
SAFE: 0, 59 58 58 59 56
SAFE: 0, 51 49 49 52 52
SAFE: 0, 49 48 48 51 54 56 60
SAFE: 0, 41 40 42 43 43 46 49 56
SAFE: 1, 81 79 83 85 86 89 90
SAFE: 0, 93 92 96 97 99 97
SAFE: 0, 35 32 33 34 38 38
SAFE: 0, 4 2 3 7 8 11 14 18
SAFE: 0, 45 42 46 47 50 57
SAFE: 0, 56 53 54 57 64 65
SAFE: 0, 67 66 68 69 72 79 82 80
SAFE: 0, 45 44 47 50 52 59 61 61
SAFE: 0, 14 13 20 23 27
SAFE: 0, 51 49 50 53 54 60 62 69
SAFE: 1, 80 80 82 84 87
SAFE: 0, 71 71 73 75 76 79 81 78
SAFE: 0, 39 39 42 45 45
SAFE: 0, 68 68 70 73 74 78
SAFE: 0, 68 68 70 72 79
SAFE: 0, 89 89 88 91 92 93
SAFE: 0, 89 89 90 87 89 91 94 92
SAFE: 0, 21 21 22 24 22 23 24 24
SAFE: 0, 46 46 47 44 45 48 50 54
SAFE: 0, 17 17 15 16 17 23
SAFE: 0, 79 79 79 82 83 85
SAFE: 0, 44 44 46 46 47 48 45
SAFE: 0, 96 96 96 98 98
SAFE: 0, 3 3 3 6 8 12
SAFE: 0, 5 5 8 8 11 14 21
SAFE: 0, 78 78 81 85 88 90
SAFE: 0, 3 3 7 10 12 15 13
SAFE: 0, 15 15 19 20 22 23 26 26
SAFE: 0, 9 9 10 14 17 21
SAFE: 0, 13 13 17 18 19 25
SAFE: 0, 14 14 19 20 21
SAFE: 0, 86 86 91 94 95 93
SAFE: 0, 57 57 58 63 63
SAFE: 0, 1 1 4 7 12 15 16 20
SAFE: 0, 60 60 63 66 71 76
SAFE: 1, 9 13 16 19 21 24
SAFE: 0, 52 56 58 61 63 64 62
SAFE: 0, 77 81 84 86 89 89
SAFE: 0, 9 13 14 17 20 21 25
SAFE: 0, 60 64 65 67 68 69 70 76
SAFE: 1, 30 34 33 36 39 42 45 46
SAFE: 0, 88 92 93 96 95 94
SAFE: 0, 1 5 4 5 6 6
SAFE: 0, 57 61 63 66 69 71 68 72
SAFE: 0, 51 55 53 54 61
SAFE: 0, 20 24 25 25 28 31 34 37
SAFE: 0, 66 70 70 72 70
SAFE: 0, 91 95 96 96 96
SAFE: 0, 53 57 59 62 64 64 68
SAFE: 0, 4 8 10 10 12 19
SAFE: 0, 43 47 51 53 55 58
SAFE: 0, 49 53 55 56 60 61 64 62
SAFE: 0, 28 32 36 39 39
SAFE: 0, 79 83 84 88 90 94
SAFE: 0, 48 52 54 56 60 66
SAFE: 0, 71 75 76 81 82
SAFE: 0, 39 43 50 52 50
SAFE: 0, 39 43 44 50 53 56 59 59
SAFE: 0, 40 44 46 47 50 56 60
SAFE: 0, 42 46 49 55 60
SAFE: 1, 21 27 29 31 32 33 34
SAFE: 0, 27 32 33 36 37 34
SAFE: 0, 68 75 76 78 78
SAFE: 0, 3 10 11 14 17 18 19 23
SAFE: 0, 5 10 11 13 16 22
SAFE: 0, 17 24 26 28 30 32 30 31
SAFE: 0, 30 36 37 35 34
SAFE: 0, 34 40 38 40 40
SAFE: 0, 84 90 91 93 94 92 96
SAFE: 0, 1 6 3 4 7 8 10 16
SAFE: 0, 58 63 66 68 70 73 73 74
SAFE: 0, 61 68 68 70 71 70
SAFE: 0, 3 10 12 12 13 13
SAFE: 0, 8 14 16 16 17 20 21 25
SAFE: 0, 76 82 85 85 86 92
SAFE: 0, 3 8 10 13 14 15 19 21
SAFE: 0, 47 52 53 56 60 58
SAFE: 0, 85 91 92 93 94 98 99 99
SAFE: 0, 74 80 81 82 83 87 90 94
SAFE: 0, 77 83 87 89 90 95
SAFE: 0, 54 59 61 63 66 73 74 77
SAFE: 0, 41 48 49 56 54
SAFE: 0, 68 74 77 80 87 87
SAFE: 0, 13 18 24 26 30
SAFE: 0, 15 20 23 26 33 36 43
SAFE: 1, 40 38 35 32 30 28 30
SAFE: 1, 56 53 52 50 47 45 42 42
SAFE: 1, 93 92 91 90 89 85
SAFE: 1, 22 19 16 14 12 9 4
SAFE: 1, 40 37 34 33 31 32 30 28
SAFE: 0, 37 34 35 33 31 32
SAFE: 0, 61 58 61 60 57 57
SAFE: 0, 19 17 14 11 13 11 8 4
SAFE: 0, 85 84 81 80 83 81 79 74
SAFE: 1, 17 15 15 13 12 11 10 9
SAFE: 0, 76 74 73 73 71 68 69
SAFE: 0, 22 20 18 17 17 14 11 11
SAFE: 0, 75 73 71 71 67
SAFE: 0, 94 91 90 90 87 86 84 77
SAFE: 0, 29 26 22 20 19
SAFE: 1, 62 61 59 58 56 52 55
SAFE: 0, 75 73 70 68 64 64
SAFE: 0, 23 20 17 13 12 8
SAFE: 0, 79 76 75 72 70 66 59
SAFE: 0, 39 36 34 31 24 21
SAFE: 0, 36 35 34 28 25 22 25
SAFE: 0, 80 78 77 76 73 68 68
SAFE: 0, 22 19 17 15 10 8 4
SAFE: 0, 80 78 76 71 68 67 61
SAFE: 1, 81 83 82 79 77 75 74 71
SAFE: 0, 27 30 28 25 22 19 18 19
SAFE: 0, 16 18 16 15 14 12 12
SAFE: 0, 51 53 50 48 44
SAFE: 0, 51 54 52 49 43
SAFE: 0, 15 16 14 17 15 13 11 8
SAFE: 0, 68 69 72 71 68 67 70
SAFE: 0, 19 22 23 21 20 20
SAFE: 0, 16 18 16 19 16 12
SAFE: 0, 38 40 38 35 36 33 30 23
SAFE: 0, 76 78 75 74 74 71 68
SAFE: 0, 19 21 21 19 16 14 17
SAFE: 0, 59 60 60 59 58 58
SAFE: 0, 33 35 33 31 31 28 26 22
SAFE: 0, 32 35 35 33 27
SAFE: 1, 57 58 54 52 49 46 43 40
SAFE: 0, 34 35 34 30 29 26 28
SAFE: 0, 52 55 52 48 48
SAFE: 0, 49 50 48 45 44 40 38 34
SAFE: 0, 40 42 39 37 35 31 30 23
SAFE: 0, 74 75 73 70 67 64 58 55
SAFE: 0, 15 18 16 11 9 10
SAFE: 0, 36 37 36 34 32 31 25 25
SAFE: 0, 81 82 80 73 69
SAFE: 0, 89 91 88 86 79 76 69
SAFE: 1, 20 20 17 16 15
SAFE: 0, 85 85 84 82 81 78 79
SAFE: 0, 63 63 62 60 59 59
SAFE: 0, 87 87 84 81 77
SAFE: 0, 36 36 35 33 32 31 25
SAFE: 0, 62 62 64 61 60 57 55
SAFE: 0, 58 58 55 58 61
SAFE: 0, 36 36 35 32 35 35
SAFE: 0, 36 36 34 32 33 29
SAFE: 0, 93 93 92 93 87
SAFE: 0, 33 33 30 30 27
SAFE: 0, 88 88 87 86 86 87
SAFE: 0, 95 95 92 92 92
SAFE: 0, 35 35 35 32 28
SAFE: 0, 59 59 56 56 49
SAFE: 0, 69 69 67 63 62 61
SAFE: 0, 14 14 10 9 7 6 3 5
SAFE: 0, 72 72 70 69 65 64 64
SAFE: 0, 73 73 72 69 65 62 61 57
SAFE: 0, 47 47 46 42 36
SAFE: 0, 65 65 64 61 58 52 50
SAFE: 0, 37 37 30 28 26 28
SAFE: 0, 89 89 87 82 82
SAFE: 0, 19 19 17 14 7 6 2
SAFE: 0, 24 24 22 21 15 8
SAFE: 1, 44 40 39 38 35
SAFE: 0, 72 68 65 64 67
SAFE: 0, 46 42 39 38 36 33 32 32
SAFE: 0, 88 84 81 80 78 77 73
SAFE: 0, 90 86 83 80 79 76 70
SAFE: 0, 49 45 42 39 41 40
SAFE: 0, 95 91 90 91 92
SAFE: 0, 34 30 31 30 27 27
SAFE: 0, 46 42 41 44 41 40 36
SAFE: 0, 84 80 77 78 73
SAFE: 0, 29 25 25 22 21 20 19 16
SAFE: 0, 79 75 75 73 71 74
SAFE: 0, 64 60 58 55 55 54 51 51
SAFE: 0, 83 79 77 74 74 72 71 67
SAFE: 0, 86 82 79 79 77 75 69
SAFE: 0, 44 40 36 33 30 28 27
SAFE: 0, 52 48 47 43 40 43
SAFE: 0, 38 34 30 27 25 25
SAFE: 0, 40 36 33 29 26 22
SAFE: 0, 67 63 61 59 55 49
SAFE: 0, 94 90 87 82 79 78 75
SAFE: 0, 48 44 42 37 35 34 37
SAFE: 0, 61 57 54 47 45 45
SAFE: 0, 94 90 87 82 78
SAFE: 0, 60 56 53 50 43 38
SAFE: 1, 88 81 78 75 74 71
SAFE: 0, 98 91 90 89 88 91
SAFE: 0, 92 85 83 81 79 77 74 74
SAFE: 0, 30 23 20 19 17 13
SAFE: 0, 37 32 30 27 25 24 19
SAFE: 0, 66 59 57 56 57 55 54
SAFE: 0, 90 84 83 86 85 83 84
SAFE: 0, 16 10 9 12 11 10 10
SAFE: 0, 68 63 60 57 58 55 51
SAFE: 0, 91 86 83 84 79
SAFE: 0, 36 29 29 27 26
SAFE: 0, 49 44 44 42 44
SAFE: 0, 87 82 79 76 76 73 73
SAFE: 0, 48 41 38 38 36 33 32 28
SAFE: 0, 23 17 14 13 10 10 4
SAFE: 0, 80 74 70 68 65
SAFE: 0, 64 58 57 53 52 51 52
SAFE: 0, 25 20 17 14 13 9 8 8
SAFE: 0, 47 40 37 33 32 28
SAFE: 0, 76 69 65 64 63 60 57 52
SAFE: 0, 40 35 34 27 26 23 22
SAFE: 0, 24 19 18 15 12 6 8
SAFE: 0, 73 66 64 61 58 51 51
SAFE: 0, 98 91 86 84 82 81 77
SAFE: 0, 68 62 61 54 51 48 41
SAFE: 0, 24 28 32 33 35 38 40 40
SAFE: 0, 10 10 12 10 13 16
SAFE: 0, 95 92 90 86 84 82 80 81
SAFE: 0, 33 37 40 44 42
SAFE: 0, 83 80 78 77 73 70
SAFE: 0, 65 71 72 75 76 79 80 85
SAFE: 1, 11 6 4 3 2 1
SAFE: 1, 62 66 69 70 73 75
SAFE: 0, 57 60 62 69 70 73 74 80
SAFE: 0, 58 61 58 54 54
SAFE: 0, 92 93 92 89 87 86 86
SAFE: 0, 28 32 36 37 40 44
SAFE: 0, 38 40 40 42 40
SAFE: 0, 83 77 76 73 68 66 63 60
SAFE: 1, 40 41 44 46 48 48
SAFE: 0, 91 87 84 87 85 85
SAFE: 0, 1 1 8 10 8
SAFE: 0, 9 9 10 14 16 21
SAFE: 0, 91 92 93 96 97 94 95 95
SAFE: 0, 45 42 45 47 50 54
SAFE: 0, 45 50 51 52 53 55 58 56
SAFE: 0, 26 23 27 28 31 33 35 35
SAFE: 0, 86 89 88 87 86 84 77
SAFE: 0, 22 22 24 25 26 29 30 36
SAFE: 0, 33 34 38 39 40 41 42 41
SAFE: 0, 45 44 45 47 47 49 50 50
SAFE: 0, 42 39 38 34 33 31 25
SAFE: 0, 11 10 9 7 2 1 1
SAFE: 0, 18 17 16 10 9 7
SAFE: 0, 51 46 42 39 38 37 34
SAFE: 0, 42 43 43 41 34
SAFE: 0, 44 42 46 49 47
SAFE: 0, 28 24 21 19 20 17 11
SAFE: 0, 11 15 17 20 20 25
SAFE: 0, 78 72 69 63 62 61 60 60
SAFE: 0, 40 44 47 49 50 50 53
SAFE: 0, 17 22 25 28 32 29
SAFE: 0, 38 34 33 33 34
SAFE: 0, 80 78 76 76 76
SAFE: 0, 69 65 64 59 56 55 55
SAFE: 0, 3 8 10 12 15 19 21 21
SAFE: 0, 4 1 1 3 5 7 8 11
SAFE: 1, 97 97 96 93 91 88 85 82
SAFE: 0, 26 27 34 35 33
SAFE: 0, 57 57 58 61 63 70 72 76
SAFE: 0, 20 22 20 21 20 17 16 16
SAFE: 0, 59 63 61 62 64 67 68 72
SAFE: 0, 37 39 37 39 42 44 46 47
SAFE: 0, 39 33 32 29 28 24 24
SAFE: 0, 52 46 43 42 39 36 38 38
SAFE: 1, 76 73 72 71 73
SAFE: 0, 44 41 44 47 51 52 57
SAFE: 1, 46 43 40 37 31
SAFE: 0, 52 52 52 54 60
SAFE: 0, 24 31 32 32 34 35
SAFE: 0, 20 20 23 26 27 27 29 31
SAFE: 1, 41 43 44 46 49 53
SAFE: 0, 13 19 19 22 25 31
SAFE: 0, 62 58 57 55 53 56 57
SAFE: 0, 53 51 54 54 58
SAFE: 0, 79 75 71 69 69
SAFE: 0, 33 33 31 29 28 25 22 22
SAFE: 0, 84 80 73 70 68 67 65 61
SAFE: 0, 42 40 41 43 49 50 52 53
SAFE: 1, 23 23 25 27 29 31 33
SAFE: 0, 21 22 18 16 14 8
SAFE: 0, 97 93 92 93 91 90
SAFE: 0, 78 82 88 90 90
SAFE: 0, 58 52 49 51 48 47 40
SAFE: 0, 75 75 78 76 71
SAFE: 0, 29 28 26 24 18 16 14 7
SAFE: 0, 51 55 52 54 59
SAFE: 0, 23 26 21 19 22
SAFE: 0, 36 36 36 37 39 37
SAFE: 0, 76 70 69 69 66 65 63
SAFE: 0, 65 69 71 72 73 72 72
SAFE: 0, 41 41 40 34 32 30 24
SAFE: 1, 48 44 41 39 37
SAFE: 0, 85 83 86 89 90 90
SAFE: 0, 73 79 82 83 86 88 91 95
SAFE: 0, 2 7 8 12 14 17 19 21
SAFE: 0, 5 5 6 8 9 12 12
SAFE: 0, 63 63 64 71 74 77 77
SAFE: 0, 18 16 18 19 25 27 29 34
SAFE: 0, 77 77 74 73 70 68 70
SAFE: 0, 7 11 16 19 16
SAFE: 0, 27 26 33 36 37 37
SAFE: 1, 44 42 41 39 41 38
SAFE: 0, 94 95 94 93 86 85 83
SAFE: 0, 77 77 78 75 78 78
SAFE: 0, 83 79 78 78 75
SAFE: 0, 30 32 31 25 22 21 20 14
SAFE: 0, 13 16 15 13 10 6
SAFE: 0, 17 21 23 26 32 33
SAFE: 1, 48 52 49 50 53
SAFE: 1, 92 89 87 84 82 81 81
SAFE: 0, 68 64 62 56 54 51 54
SAFE: 1, 41 43 40 37 35
SAFE: 0, 34 30 29 27 30 26
SAFE: 0, 31 28 29 28 30 35
SAFE: 1, 22 24 25 26 28 29 32 31
SAFE: 0, 62 65 61 58 55 53 49
SAFE: 0, 67 74 78 80 82 85 88 93
SAFE: 0, 23 21 22 24 24 23
SAFE: 0, 93 90 88 85 85 83 78
SAFE: 0, 56 62 61 64 65 70
SAFE: 0, 54 61 62 63 65 68 66 66
SAFE: 0, 84 81 80 76 75 72 69 65
SAFE: 0, 71 71 70 67 68 68
SAFE: 0, 33 33 35 38 41 45 48 49
SAFE: 0, 32 29 35 36 37 40 37
SAFE: 0, 52 58 61 62 62 60
SAFE: 0, 21 18 18 21 26
SAFE: 0, 81 81 83 87 87
SAFE: 0, 79 79 78 79 82 83 86 84
SAFE: 0, 94 94 91 88 87 85 82 75
SAFE: 0, 92 88 87 85 83 81 78 78
SAFE: 0, 30 30 28 27 26 26 23 26
SAFE: 0, 40 36 32 30 29
SAFE: 0, 59 59 62 65 65 66 66
SAFE: 0, 39 46 49 50 50 50
SAFE: 0, 13 13 13 11 8
SAFE: 0, 1 3 6 7 10 7 10 14
SAFE: 0, 76 77 74 71 71 68 70
SAFE: 0, 30 27 29 26 28
SAFE: 0, 95 95 94 90 86
SAFE: 0, 35 36 34 32 29 24 22 18
SAFE: 0, 24 27 28 31 34 36 35 34
SAFE: 0, 46 46 48 47 54
SAFE: 0, 81 74 74 73 72 68
SAFE: 0, 54 52 53 57 59 60 63 66
SAFE: 0, 41 39 42 41 37
SAFE: 0, 31 29 32 30 32 32
SAFE: 0, 77 73 70 63 58
SAFE: 0, 19 16 18 23 26 30
SAFE: 0, 15 18 19 17 20 26
SAFE: 0, 26 30 32 36 37
SAFE: 0, 44 43 46 48 47 51
SAFE: 1, 78 80 83 84 85 92
SAFE: 1, 4 9 11 12 13 15 17
